order_id,customer_id,restaurant_id,order_time,customer_location,restaurant_location,order_value,rating
2801,4997,145,2024-04-06 00:00:00,14th Floor,Apt 1904,266.76,0.96
5260,2254,110,2024-04-06 00:00:00,12th Floor,16th Floor,180.25,1.26
5187,2998,217,2024-04-06 00:00:00,Apt 819,PO Box 88977,3990.0,1.63
2722,9609,695,2024-04-06 00:00:00,PO Box 84933,9th Floor,923.26,0.44
3821,2102,688,2024-04-06 00:00:00,PO Box 86215,Suite 13,776.73,2.57
8540,4378,498,2024-04-06 00:00:00,19th Floor,PO Box 22162,4596.8,4.96
6691,8586,922,2024-04-06 00:00:00,1st Floor,1st Floor,540.27,0.5
1458,5451,725,2024-04-06 00:00:00,Apt 110,Room 1665,2441.0,1.38
1358,8278,624,2024-04-06 00:00:00,Suite 64,PO Box 44034,565.55,3.9
3060,8948,565,2024-04-06 00:00:00,19th Floor,Room 790,4464.35,3.23
7687,8013,562,2024-04-06 00:00:00,Suite 33,Room 1485,2567.33,0.08
3920,4326,998,2024-04-06 00:00:00,Suite 67,Apt 80,3476.32,1.13
9026,3514,316,2024-04-06 00:00:00,PO Box 94660,Room 1003,2813.64,1.6
9911,2752,884,2024-04-06 00:00:00,14th Floor,Suite 10,4986.52,4.12
8761,3217,656,2024-04-06 00:00:00,Suite 16,17th Floor,990.97,2.93
4468,9022,333,2024-04-06 00:00:00,Suite 88,Room 87,3183.76,4.11
5367,5612,174,2024-04-06 00:00:00,PO Box 58539,Suite 47,4760.8,1.78
5701,4977,907,2024-04-06 00:00:00,Room 1648,Apt 177,1841.98,2.32
7211,6315,404,2024-04-06 00:00:00,14th Floor,Room 1668,1040.81,3.04
7600,3475,394,2024-04-06 00:00:00,Suite 88,Room 1620,2126.71,3.03
1753,9194,609,2024-04-06 00:00:00,5th Floor,Apt 422,4356.34,1.47
6425,1332,763,2024-04-06 00:00:00,8th Floor,Room 1640,3297.46,1.72
4433,2435,610,2024-04-06 00:00:00,Suite 18,Room 557,2884.21,3.39
6161,8941,762,2024-04-06 00:00:00,Apt 1750,17th Floor,1314.44,0.62
3572,5109,318,2024-04-06 00:00:00,Suite 78,11th Floor,4514.66,4.03
5559,2410,636,2024-04-06 00:00:00,4th Floor,Room 1215,2012.89,1.13
4740,3816,752,2024-04-06 00:00:00,20th Floor,PO Box 63560,4982.77,2.62
7302,6228,394,2024-04-06 00:00:00,7th Floor,Apt 1766,4899.83,2.16
9752,9893,535,2024-04-06 00:00:00,Suite 46,Apt 531,1702.41,2.09
4800,7443,626,2024-04-06 00:00:00,16th Floor,Room 399,4849.27,1.2
5444,8673,631,2024-04-06 00:00:00,Suite 59,Room 1675,1104.58,3.33
8363,6797,708,2024-04-06 00:00:00,Apt 1372,Room 38,4419.2,3.74
6881,2283,736,2024-04-06 00:00:00,Apt 640,4th Floor,1335.38,2.97
6154,8612,438,2024-04-06 00:00:00,15th Floor,Room 620,4771.08,0.85
4522,3010,316,2024-04-06 00:00:00,5th Floor,Apt 641,2300.61,0.13
8592,2144,237,2024-04-06 00:00:00,Apt 414,PO Box 19057,715.64,0.35
9585,2800,134,2024-04-06 00:00:00,16th Floor,15th Floor,3667.36,0.35
6436,5155,900,2024-04-06 00:00:00,PO Box 3811,16th Floor,516.0,2.34
2112,9103,502,2024-04-06 00:00:00,Room 857,PO Box 32517,4106.72,3.91
2153,3964,208,2024-04-06 00:00:00,Apt 1008,PO Box 40539,2377.16,5.0
2773,5953,887,2024-04-06 00:00:00,PO Box 14792,PO Box 59416,3848.51,4.67
7101,1069,182,2024-04-06 00:00:00,Suite 42,Apt 1991,2263.04,0.64
3815,6224,297,2024-04-06 00:00:00,7th Floor,Apt 143,2876.73,3.0
7627,8545,498,2024-04-06 00:00:00,PO Box 39987,Suite 84,4760.3,0.74
5190,4952,992,2024-04-06 00:00:00,PO Box 22835,Apt 1659,1021.83,0.2
3316,5723,274,2024-04-06 00:00:00,Room 17,Apt 27,2518.69,4.04
9203,6845,454,2024-04-06 00:00:00,Apt 187,PO Box 93306,3764.44,3.07
2822,2973,642,2024-04-06 00:00:00,Suite 28,PO Box 3491,3416.09,1.93
9131,8947,152,2024-04-06 00:00:00,Room 681,Suite 47,4106.59,2.57
6216,1261,633,2024-04-06 00:00:00,Apt 1706,PO Box 82658,1055.24,3.45
8474,4545,477,2024-04-06 00:00:00,Room 1341,Apt 499,4137.35,4.43
1070,6098,312,2024-04-06 00:00:00,2nd Floor,18th Floor,4018.5,0.74
8875,8438,197,2024-04-06 00:00:00,PO Box 12174,Apt 48,124.56,3.08
6451,9355,630,2024-04-06 00:00:00,Room 252,19th Floor,719.51,1.04
5517,4372,304,2024-04-06 00:00:00,Suite 12,Suite 16,3036.06,2.03
8767,8337,312,2024-04-06 00:00:00,Room 1777,PO Box 92325,1140.44,2.19
6145,6162,477,2024-04-06 00:00:00,PO Box 92210,Apt 557,431.85,2.34
1016,9252,426,2024-04-06 00:00:00,20th Floor,Suite 30,3485.15,3.3
4317,5401,417,2024-04-06 00:00:00,Apt 563,2nd Floor,3251.1,2.36
6999,1206,671,2024-04-06 00:00:00,Suite 57,Room 716,4529.52,2.81
3613,7582,707,2024-04-06 00:00:00,20th Floor,Suite 96,1245.08,3.45
2307,7040,890,2024-04-06 00:00:00,Room 359,17th Floor,4639.61,4.35
8324,5694,209,2024-04-06 00:00:00,Suite 17,Room 632,3326.87,1.92
5012,9370,939,2024-04-06 00:00:00,PO Box 20128,Room 1875,3559.94,1.91
3742,9174,388,2024-04-06 00:00:00,PO Box 51925,Room 1285,4670.18,2.92
4347,9797,682,2024-04-06 00:00:00,Suite 56,Apt 1236,2119.7,2.1
4738,5171,954,2024-04-06 00:00:00,Suite 61,Suite 63,793.87,2.84
7991,1267,860,2024-04-06 00:00:00,Room 1991,Room 328,4229.27,0.21
8500,1905,659,2024-04-06 00:00:00,Room 1997,Apt 1626,1990.39,1.85
7974,6579,659,2024-04-06 00:00:00,Apt 1576,2nd Floor,2887.37,2.78
5420,5996,741,2024-04-06 00:00:00,13th Floor,11th Floor,3857.83,1.02
9645,9531,335,2024-04-06 00:00:00,Room 613,Room 192,2750.04,3.43
6540,1993,581,2024-04-06 00:00:00,Apt 1874,Apt 829,1190.8,0.4
6975,4369,409,2024-04-06 00:00:00,Room 1173,10th Floor,3252.79,0.16
7829,2259,898,2024-04-06 00:00:00,Apt 1958,PO Box 85626,4499.83,2.08
5106,2252,593,2024-04-06 00:00:00,Apt 1146,Suite 87,1965.22,2.68
8270,1174,520,2024-04-06 00:00:00,12th Floor,Suite 96,742.12,3.2
1686,9148,769,2024-04-06 00:00:00,Apt 1613,17th Floor,4373.81,1.41
5619,9027,367,2024-04-06 00:00:00,Apt 756,Apt 716,3187.19,3.68
4407,9194,961,2024-04-06 00:00:00,Apt 240,Apt 91,2315.98,4.33
4170,6466,259,2024-04-06 00:00:00,10th Floor,10th Floor,1150.46,0.64
9633,6762,196,2024-04-06 00:00:00,16th Floor,17th Floor,2460.05,4.31
3387,5281,571,2024-04-06 00:00:00,Apt 1398,Apt 336,4791.98,2.11
9424,8110,546,2024-04-06 00:00:00,Suite 2,Suite 10,3854.47,2.17
2545,9268,677,2024-04-06 00:00:00,Apt 1177,PO Box 92924,741.76,3.34
7411,9314,736,2024-04-06 00:00:00,PO Box 51111,11th Floor,252.3,0.23
7114,6843,603,2024-04-06 00:00:00,20th Floor,8th Floor,2450.99,4.56
3076,2982,757,2024-04-06 00:00:00,Suite 36,5th Floor,3380.43,2.38
6935,7637,697,2024-04-06 00:00:00,Suite 13,8th Floor,3697.5,2.12
6152,7124,584,2024-04-06 00:00:00,Suite 27,3rd Floor,1927.56,3.48
2512,6828,982,2024-04-06 00:00:00,10th Floor,7th Floor,2984.93,2.77
4323,2951,292,2024-04-06 00:00:00,Room 869,Apt 1300,2949.79,3.63
6054,3740,266,2024-04-06 00:00:00,Room 1642,Suite 48,2473.18,3.71
8563,6863,168,2024-04-06 00:00:00,Suite 88,PO Box 91854,1634.72,4.59
3194,6555,367,2024-04-06 00:00:00,10th Floor,1st Floor,2498.64,3.13
7391,6766,771,2024-04-06 00:00:00,Suite 18,PO Box 46423,3663.62,4.64
8176,9051,178,2024-04-06 00:00:00,Suite 51,PO Box 52572,1987.24,2.55
7149,6950,299,2024-04-06 00:00:00,Suite 48,Suite 16,1370.17,3.05
1871,3129,680,2024-04-06 00:00:00,Suite 3,6th Floor,2308.06,3.68
3267,9413,198,2024-04-06 00:00:00,Apt 1267,Suite 92,1546.62,1.32
1072,1905,629,2024-04-06 00:00:00,Suite 37,Suite 26,1940.22,2.27
5138,6803,442,2024-04-06 00:00:00,Suite 30,PO Box 6563,1035.96,0.53
7949,9441,112,2024-04-06 00:00:00,PO Box 92705,PO Box 83297,1920.3,1.9
2527,2474,934,2024-04-06 00:00:00,Suite 12,PO Box 56630,3042.51,0.69
3473,3477,603,2024-04-06 00:00:00,PO Box 37499,Apt 841,3659.59,3.7
8683,3631,503,2024-04-06 00:00:00,Suite 82,Room 779,4562.27,2.85
3815,3770,358,2024-04-06 00:00:00,PO Box 37870,Apt 1327,4791.4,2.24
8658,4335,960,2024-04-06 00:00:00,Apt 1121,Room 1457,1002.57,0.2
1923,4627,681,2024-04-06 00:00:00,Suite 51,Suite 28,3650.76,0.65
3922,9680,781,2024-04-06 00:00:00,Room 1461,PO Box 30497,3493.34,3.07
8845,8577,599,2024-04-06 00:00:00,5th Floor,PO Box 78701,1888.29,1.76
2569,1122,912,2024-04-06 00:00:00,Apt 955,Suite 28,150.77,2.51
6539,6742,829,2024-04-06 00:00:00,PO Box 48365,Room 1163,1031.26,3.37
9838,3715,359,2024-04-06 00:00:00,PO Box 36781,13th Floor,2618.57,0.97
9513,5093,457,2024-04-06 00:00:00,Apt 849,Suite 32,666.98,4.9
6263,6305,601,2024-04-06 00:00:00,Apt 1757,Apt 1824,2497.4,0.9
3346,1088,382,2024-04-06 00:00:00,Suite 45,PO Box 16422,4938.18,1.27
3349,6603,704,2024-04-06 00:00:00,Apt 290,Apt 1806,1381.28,1.72
8890,2429,757,2024-04-06 00:00:00,8th Floor,Suite 93,2299.28,4.39
9220,5496,510,2024-04-06 00:00:00,PO Box 82153,13th Floor,658.75,4.57
3041,3157,787,2024-04-06 00:00:00,PO Box 49777,Apt 1658,3619.04,0.64
8523,5711,661,2024-04-06 00:00:00,Apt 567,Room 23,4722.71,4.12
5510,2877,377,2024-04-06 00:00:00,PO Box 96689,PO Box 71841,528.95,2.57
9223,6821,682,2024-04-06 00:00:00,Room 876,PO Box 68192,3072.94,4.74
6523,1617,141,2024-04-06 00:00:00,13th Floor,Room 202,522.95,1.96
7544,9590,545,2024-04-06 00:00:00,18th Floor,Suite 48,2004.93,1.99
2179,6344,497,2024-04-06 00:00:00,Room 637,11th Floor,2669.82,4.0
4371,4617,599,2024-04-06 00:00:00,2nd Floor,Apt 452,3336.81,4.51
4784,3200,314,2024-04-06 00:00:00,Room 453,6th Floor,2030.56,3.0
8668,2304,322,2024-04-06 00:00:00,Apt 1574,PO Box 51391,233.37,3.47
2825,3166,382,2024-04-06 00:00:00,Suite 82,Room 349,4005.79,3.71
5459,9035,872,2024-04-06 00:00:00,Room 1456,Apt 287,182.25,2.45
2455,9058,962,2024-04-06 00:00:00,PO Box 3775,10th Floor,2069.53,2.0
4128,1029,195,2024-04-06 00:00:00,Apt 1732,3rd Floor,1146.65,4.98
5507,1348,250,2024-04-06 00:00:00,Suite 22,20th Floor,720.69,3.27
4495,9140,678,2024-04-06 00:00:00,9th Floor,Suite 24,514.7,4.63
7907,1366,426,2024-04-06 00:00:00,12th Floor,PO Box 40694,972.9,0.53
1763,2884,121,2024-04-06 00:00:00,Apt 912,Suite 17,668.89,0.65
8098,4637,866,2024-04-06 00:00:00,13th Floor,PO Box 68792,4634.87,1.87
4346,6517,638,2024-04-06 00:00:00,PO Box 30717,Apt 1952,838.51,1.92
8508,9684,899,2024-04-06 00:00:00,PO Box 5516,4th Floor,2111.19,4.17
6596,3951,640,2024-04-06 00:00:00,Apt 1234,PO Box 52884,4301.26,1.88
6219,2871,796,2024-04-06 00:00:00,Suite 95,Apt 94,4511.25,1.03
7151,2348,217,2024-04-06 00:00:00,Suite 4,PO Box 34015,2004.79,4.07
4276,9806,574,2024-04-06 00:00:00,Room 489,Room 564,3174.35,4.02
5307,5906,552,2024-04-06 00:00:00,Suite 19,PO Box 10024,2006.42,4.59
6055,8212,268,2024-04-06 00:00:00,Apt 1106,Apt 7,4525.23,4.96
8294,1599,753,2024-04-06 00:00:00,PO Box 61242,Apt 10,691.16,3.43
6693,9069,231,2024-04-06 00:00:00,Suite 34,Apt 130,1244.68,0.59
2714,7657,958,2024-04-06 00:00:00,6th Floor,Apt 780,4418.86,1.26
1557,9133,758,2024-04-06 00:00:00,Apt 1850,12th Floor,4995.69,3.57
2294,2382,504,2024-04-06 00:00:00,Suite 35,Room 397,2234.82,3.63
6765,9803,492,2024-04-06 00:00:00,Suite 89,Apt 1348,1050.44,2.01
7747,6912,111,2024-04-06 00:00:00,12th Floor,PO Box 23661,1966.77,3.25
9940,2743,197,2024-04-06 00:00:00,Apt 1586,19th Floor,1937.9,0.91
9677,5771,215,2024-04-06 00:00:00,Room 1045,20th Floor,4250.45,3.99
9535,8385,327,2024-04-06 00:00:00,PO Box 43228,Apt 1602,3865.61,0.46
1632,8624,157,2024-04-06 00:00:00,6th Floor,Room 1826,4254.1,3.0
6245,1088,423,2024-04-06 00:00:00,15th Floor,2nd Floor,907.93,0.37
1487,7343,613,2024-04-06 00:00:00,PO Box 19441,11th Floor,2548.36,2.32
1814,6812,415,2024-04-06 00:00:00,Suite 54,Apt 1739,3955.33,0.25
2869,2721,279,2024-04-06 00:00:00,6th Floor,PO Box 36103,2130.5,4.26
5825,2319,644,2024-04-06 00:00:00,Room 637,Room 1511,1963.68,0.23
7961,2048,531,2024-04-06 00:00:00,Suite 68,PO Box 48668,3891.23,1.99
3130,5187,173,2024-04-06 00:00:00,Apt 1739,Apt 1990,1349.72,0.85
2181,4254,220,2024-04-06 00:00:00,Apt 1803,Suite 24,434.77,0.25
5975,6207,984,2024-04-06 00:00:00,PO Box 50669,PO Box 74974,2475.29,0.55
1342,5162,491,2024-04-06 00:00:00,Suite 31,Room 767,3744.99,2.77
3037,6909,413,2024-04-06 00:00:00,Apt 34,Room 565,1052.34,1.29
2148,2374,208,2024-04-06 00:00:00,Suite 17,Apt 513,3154.24,3.78
6771,3249,557,2024-04-06 00:00:00,16th Floor,PO Box 74572,495.88,0.5
1362,8693,787,2024-04-06 00:00:00,Apt 389,Suite 69,2229.59,4.39
2124,5833,558,2024-04-06 00:00:00,Room 561,Apt 717,4935.06,2.27
7646,7978,709,2024-04-06 00:00:00,Room 1216,Suite 82,1284.29,1.84
4358,3919,474,2024-04-06 00:00:00,Suite 1,Suite 63,2748.6,4.56
1614,7580,224,2024-04-06 00:00:00,Suite 51,Apt 1990,3343.65,0.11
7264,7574,454,2024-04-06 00:00:00,PO Box 60550,Suite 62,564.19,1.93
3310,1777,940,2024-04-06 00:00:00,PO Box 94957,Apt 927,1221.3,0.52
1415,8029,613,2024-04-06 00:00:00,Suite 50,Suite 26,3971.2,2.41
7685,5084,772,2024-04-06 00:00:00,14th Floor,Apt 1900,2269.9,3.68
1308,9375,901,2024-04-06 00:00:00,PO Box 81819,Room 1132,448.02,4.24
1349,8576,816,2024-04-06 00:00:00,PO Box 92301,Suite 55,4583.68,0.69
7992,9228,827,2024-04-06 00:00:00,Suite 41,Room 986,4889.49,3.04
2526,6868,120,2024-04-06 00:00:00,6th Floor,PO Box 8101,4938.85,4.49
6746,2090,381,2024-04-06 00:00:00,11th Floor,PO Box 14626,901.25,3.9
2850,3398,788,2024-04-06 00:00:00,PO Box 40425,Apt 1436,4976.85,3.01
5676,1950,466,2024-04-06 00:00:00,Apt 959,Room 482,1522.91,1.88
8143,4314,244,2024-04-06 00:00:00,Room 1371,PO Box 29925,271.24,1.04
7265,8125,144,2024-04-06 00:00:00,PO Box 14178,PO Box 81800,220.83,4.29
3652,7952,791,2024-04-06 00:00:00,Apt 985,Apt 107,3316.65,4.62
5237,4470,793,2024-04-06 00:00:00,Apt 759,Room 1136,143.88,3.56
3004,3501,961,2024-04-06 00:00:00,1st Floor,PO Box 12286,816.83,3.51
7119,5454,724,2024-04-06 00:00:00,Apt 1552,PO Box 24107,2111.39,3.58
7636,8493,895,2024-04-06 00:00:00,Suite 15,Suite 7,3881.48,4.25
5286,1305,258,2024-04-06 00:00:00,7th Floor,PO Box 87131,1594.01,2.65
5157,3045,540,2024-04-06 00:00:00,Apt 1649,PO Box 57783,878.32,2.4
7978,5635,859,2024-04-06 00:00:00,Apt 782,Apt 1205,2989.95,3.58
3569,8969,428,2024-04-06 00:00:00,PO Box 38371,Apt 608,940.18,0.41
9765,6820,128,2024-04-06 00:00:00,PO Box 48459,8th Floor,3037.86,1.69
9849,3843,350,2024-04-06 00:00:00,Suite 67,Suite 16,2529.04,2.46
3068,3549,847,2024-04-06 00:00:00,Suite 83,Apt 1052,806.65,2.62
8535,8120,995,2024-04-06 00:00:00,17th Floor,Apt 226,3259.23,4.8
8943,2905,135,2024-04-06 00:00:00,PO Box 14799,Apt 565,4811.78,2.54
3921,7712,286,2024-04-06 00:00:00,Apt 1987,16th Floor,2554.18,4.47
8094,4045,278,2024-04-06 00:00:00,Suite 19,16th Floor,4264.99,3.72
4253,8912,543,2024-04-06 00:00:00,6th Floor,PO Box 81668,918.8,4.11
4400,7381,774,2024-04-06 00:00:00,Suite 32,PO Box 10171,3276.0,0.07
4371,3377,885,2024-04-06 00:00:00,PO Box 58189,Suite 67,990.61,1.67
1679,4878,791,2024-04-06 00:00:00,7th Floor,Suite 97,2899.61,1.67
2227,3878,194,2024-04-06 00:00:00,Suite 12,Room 1588,820.66,0.56
3817,6400,522,2024-04-06 00:00:00,Suite 47,14th Floor,3358.87,4.47
4723,1444,777,2024-04-06 00:00:00,Apt 1876,PO Box 41112,63.9,0.91
7251,7564,634,2024-04-06 00:00:00,Room 475,PO Box 58546,4203.76,1.21
5347,2133,262,2024-04-06 00:00:00,Apt 540,PO Box 94599,1401.49,1.14
8497,3131,387,2024-04-06 00:00:00,10th Floor,PO Box 30778,4512.84,3.45
6193,4120,305,2024-04-06 00:00:00,Apt 422,PO Box 97251,821.68,3.8
9698,1114,485,2024-04-06 00:00:00,PO Box 36865,Room 215,389.52,1.36
5890,2691,252,2024-04-06 00:00:00,PO Box 4015,7th Floor,2482.96,4.33
2469,3074,875,2024-04-06 00:00:00,Suite 26,Suite 11,4248.09,1.04
3160,6425,879,2024-04-06 00:00:00,PO Box 77915,9th Floor,1228.83,0.58
2374,7353,343,2024-04-06 00:00:00,Suite 97,PO Box 57409,12.94,0.31
1876,2391,822,2024-04-06 00:00:00,18th Floor,Suite 33,4543.02,1.7
1046,6678,164,2024-04-06 00:00:00,Room 595,Room 1275,3489.4,2.95
2640,4254,671,2024-04-06 00:00:00,Room 20,PO Box 42784,3524.28,0.64
3287,7198,950,2024-04-06 00:00:00,PO Box 18634,16th Floor,3588.09,2.24
8569,4439,376,2024-04-06 00:00:00,Apt 520,Suite 5,4993.62,1.36
5356,5404,611,2024-04-06 00:00:00,Suite 7,Apt 1596,1204.25,2.33
5563,6610,253,2024-04-06 00:00:00,PO Box 91920,11th Floor,4399.89,0.73
1809,5362,369,2024-04-06 00:00:00,13th Floor,Apt 1393,4664.22,2.11
1618,3846,457,2024-04-06 00:00:00,Suite 28,Apt 756,3770.13,1.67
2331,6075,568,2024-04-06 00:00:00,PO Box 48105,PO Box 1483,3847.67,3.78
9456,8168,743,2024-04-06 00:00:00,5th Floor,Room 164,1813.62,2.98
5138,5701,915,2024-04-06 00:00:00,PO Box 17893,20th Floor,4539.38,0.56
6303,2224,249,2024-04-06 00:00:00,PO Box 41060,PO Box 84228,4942.76,4.82
5013,5396,676,2024-04-06 00:00:00,PO Box 20152,PO Box 71836,4554.79,1.31
8566,5506,929,2024-04-06 00:00:00,PO Box 32161,14th Floor,4209.58,2.22
2302,5271,153,2024-04-06 00:00:00,Apt 1348,Suite 61,445.01,4.57
7186,9091,374,2024-04-06 00:00:00,Apt 1545,Suite 78,2117.29,1.02
1623,9094,286,2024-04-06 00:00:00,Suite 20,Suite 23,3778.8,2.43
3565,8292,619,2024-04-06 00:00:00,Room 1292,Room 910,3619.32,0.22
1441,3456,756,2024-04-06 00:00:00,PO Box 6794,PO Box 12091,3937.75,3.74
1147,2850,944,2024-04-06 00:00:00,Room 909,PO Box 97749,2696.4,3.11
4866,4247,234,2024-04-06 00:00:00,Room 688,18th Floor,1160.49,3.6
6279,4377,994,2024-04-06 00:00:00,13th Floor,Suite 28,4678.9,4.83
1475,8568,570,2024-04-06 00:00:00,PO Box 60914,Suite 6,2524.45,3.57
6832,5351,494,2024-04-06 00:00:00,Suite 4,Apt 1861,1285.5,1.2
9229,9402,728,2024-04-06 00:00:00,Apt 1542,Room 1047,1988.39,3.49
6442,9877,490,2024-04-06 00:00:00,Apt 1796,19th Floor,78.75,0.57
7495,3392,158,2024-04-06 00:00:00,20th Floor,4th Floor,2714.18,3.13
3431,8849,187,2024-04-06 00:00:00,PO Box 28419,6th Floor,1534.3,1.78
9427,4400,825,2024-04-06 00:00:00,Apt 1952,Apt 938,3261.52,1.62
3389,3989,809,2024-04-06 00:00:00,Room 990,PO Box 8761,2336.73,4.55
9709,5214,133,2024-04-06 00:00:00,7th Floor,Apt 170,1642.15,3.53
2854,8875,983,2024-04-06 00:00:00,Room 1111,Room 1310,4891.58,4.11
3391,1263,789,2024-04-06 00:00:00,Suite 12,Apt 1889,2628.9,2.62
9913,4120,523,2024-04-06 00:00:00,PO Box 6395,PO Box 17742,1057.43,1.41
1214,2496,291,2024-04-06 00:00:00,16th Floor,Apt 1013,4386.92,1.21
2617,5326,599,2024-04-06 00:00:00,Suite 89,16th Floor,4610.44,3.84
1603,2189,599,2024-04-06 00:00:00,Room 406,PO Box 47583,2239.62,0.25
9461,1005,198,2024-04-06 00:00:00,Room 1145,8th Floor,2987.38,4.39
1030,4702,800,2024-04-06 00:00:00,Suite 41,PO Box 49173,428.7,4.21
6094,3008,909,2024-04-06 00:00:00,19th Floor,Apt 1760,4742.86,3.42
9737,4591,758,2024-04-06 00:00:00,Suite 28,Suite 36,2816.76,4.97
3635,5372,372,2024-04-06 00:00:00,Suite 30,Apt 1659,1118.09,0.9
3535,1466,116,2024-04-06 00:00:00,Apt 879,Apt 477,1677.3,1.05
1710,3069,189,2024-04-06 00:00:00,Suite 2,PO Box 34051,3359.87,2.5
2311,9457,927,2024-04-06 00:00:00,Suite 18,PO Box 61714,4933.92,2.12
2733,5909,386,2024-04-06 00:00:00,Suite 33,PO Box 54262,3324.07,3.93
4205,3861,666,2024-04-06 00:00:00,Apt 181,14th Floor,2717.15,3.35
8387,9189,620,2024-04-06 00:00:00,8th Floor,Suite 68,4722.88,0.93
3583,8976,103,2024-04-06 00:00:00,Suite 18,Apt 201,480.97,3.82
8230,8048,780,2024-04-06 00:00:00,PO Box 71554,PO Box 67735,2945.22,1.99
6943,8934,288,2024-04-06 00:00:00,Apt 1298,7th Floor,367.99,4.47
3824,5725,968,2024-04-06 00:00:00,Suite 20,PO Box 92452,2878.53,4.41
1955,3008,550,2024-04-06 00:00:00,13th Floor,Room 177,4931.43,4.72
5194,9573,540,2024-04-06 00:00:00,9th Floor,PO Box 79446,4395.44,3.16
1821,4915,600,2024-04-06 00:00:00,PO Box 69221,Room 889,4441.16,2.16
8821,5871,678,2024-04-06 00:00:00,Suite 53,Apt 1142,2334.36,1.61
1676,4262,955,2024-04-06 00:00:00,Suite 70,Room 1957,4299.26,1.9
9027,7072,643,2024-04-06 00:00:00,PO Box 37567,Apt 1867,4325.04,2.29
7763,2319,577,2024-04-06 00:00:00,Apt 1205,13th Floor,65.06,2.01
8924,6278,306,2024-04-06 00:00:00,Apt 1310,Suite 96,505.2,4.29
3584,3348,299,2024-04-06 00:00:00,14th Floor,Apt 1791,3050.86,4.96
6810,8087,428,2024-04-06 00:00:00,PO Box 99562,PO Box 97612,4410.19,0.06
3150,8907,553,2024-04-06 00:00:00,18th Floor,19th Floor,3628.63,4.6
8465,3465,202,2024-04-06 00:00:00,Suite 29,Room 1212,2693.41,0.27
9493,5044,670,2024-04-06 00:00:00,Apt 1777,Room 1877,3670.83,1.79
9252,4006,189,2024-04-06 00:00:00,Apt 1141,Apt 940,1994.03,2.86
8690,8346,773,2024-04-06 00:00:00,Apt 1007,2nd Floor,4727.33,4.63
9312,9252,900,2024-04-06 00:00:00,PO Box 51488,Suite 68,1809.02,2.71
8469,1966,851,2024-04-06 00:00:00,Suite 95,15th Floor,3392.15,2.78
2876,7358,497,2024-04-06 00:00:00,Room 1301,Room 85,4451.3,0.91
3578,2317,861,2024-04-06 00:00:00,Suite 39,7th Floor,3355.34,0.5
3318,7752,386,2024-04-06 00:00:00,PO Box 61984,Room 409,294.97,3.41
5320,7987,780,2024-04-06 00:00:00,8th Floor,Suite 60,3834.21,4.12
3693,3901,969,2024-04-06 00:00:00,16th Floor,Room 834,4679.72,1.6
9223,9178,523,2024-04-06 00:00:00,Suite 27,PO Box 37190,1372.85,3.52
6639,1228,594,2024-04-06 00:00:00,PO Box 81523,Apt 472,4304.15,3.0
4628,3246,502,2024-04-06 00:00:00,Apt 292,Suite 53,2010.86,1.09
