order_id,customer_id,restaurant_id,order_time,customer_location,restaurant_location,order_value,rating
5951,1294,250,2024-04-06 00:00:00,18th Floor,Apt 1129,768.55,3.79
7618,4380,182,2024-04-06 00:00:00,Suite 46,Apt 1984,965.54,3.74
1780,5084,919,2024-04-06 00:00:00,Suite 7,PO Box 46022,4386.73,0.06
7988,8136,922,2024-04-06 00:00:00,Suite 19,PO Box 22555,717.0,1.41
1917,6549,243,2024-04-06 00:00:00,Room 1296,Apt 267,4997.03,2.21
5012,7381,950,2024-04-06 00:00:00,Suite 86,PO Box 647,3258.45,3.62
7110,5042,745,2024-04-06 00:00:00,Suite 76,PO Box 13922,2796.35,1.77
9731,9143,305,2024-04-06 00:00:00,Apt 264,10th Floor,493.91,0.64
8875,3411,302,2024-04-06 00:00:00,PO Box 82490,Room 977,4579.64,0.57
5884,9287,386,2024-04-06 00:00:00,Room 1236,Room 1881,405.89,4.69
2140,7463,147,2024-04-06 00:00:00,PO Box 78270,Apt 712,1283.6,4.5
8917,7574,522,2024-04-06 00:00:00,Apt 743,PO Box 33470,46.24,0.82
5537,7205,532,2024-04-06 00:00:00,Apt 363,Room 1054,4664.94,3.72
5119,3292,512,2024-04-06 00:00:00,3rd Floor,Apt 1421,2395.34,1.23
5043,7387,626,2024-04-06 00:00:00,Apt 589,Suite 51,2903.29,4.53
5962,3036,726,2024-04-06 00:00:00,9th Floor,PO Box 10614,3138.2,2.85
2938,3331,529,2024-04-06 00:00:00,PO Box 6546,Room 1416,3379.09,0.79
9200,7970,833,2024-04-06 00:00:00,Apt 1441,Room 623,1379.85,2.22
8544,3668,783,2024-04-06 00:00:00,PO Box 36995,PO Box 93764,3924.97,2.67
8518,5743,969,2024-04-06 00:00:00,Room 1849,Apt 618,3838.8,4.04
6716,4236,484,2024-04-06 00:00:00,19th Floor,Room 576,780.84,3.99
5300,5917,749,2024-04-06 00:00:00,PO Box 78889,Room 874,2130.08,2.73
3982,8647,522,2024-04-06 00:00:00,Suite 90,Suite 98,1732.88,4.59
7711,8698,822,2024-04-06 00:00:00,Apt 110,18th Floor,3769.65,0.58
5874,2620,649,2024-04-06 00:00:00,Room 819,Suite 64,100.46,1.02
1778,7836,710,2024-04-06 00:00:00,Apt 1290,Apt 386,3340.25,2.63
1393,3524,460,2024-04-06 00:00:00,PO Box 45223,PO Box 78070,3914.51,3.09
3688,3719,322,2024-04-06 00:00:00,PO Box 13227,PO Box 14831,2884.75,2.06
4537,3364,517,2024-04-06 00:00:00,PO Box 17421,Room 1155,909.35,0.33
4575,1157,874,2024-04-06 00:00:00,PO Box 1014,Room 1358,1090.75,2.45
4563,8630,621,2024-04-06 00:00:00,Apt 177,Apt 439,976.42,2.6
6361,1165,209,2024-04-06 00:00:00,PO Box 53489,Apt 1203,368.35,4.71
9404,3432,417,2024-04-06 00:00:00,PO Box 72471,Apt 675,3756.47,3.25
5638,3516,813,2024-04-06 00:00:00,PO Box 24678,Suite 46,4057.67,1.9
1289,1271,974,2024-04-06 00:00:00,Room 1587,Room 1872,4186.61,3.6
8216,8800,269,2024-04-06 00:00:00,PO Box 82771,Room 1848,2491.28,0.63
2146,5432,423,2024-04-06 00:00:00,PO Box 86169,Room 1103,208.49,2.25
6233,9455,491,2024-04-06 00:00:00,Apt 464,Room 1174,134.21,3.46
6236,7195,127,2024-04-06 00:00:00,Apt 271,Room 1003,1969.7,2.25
8294,9982,935,2024-04-06 00:00:00,Room 750,Room 1215,3206.5,3.81
6138,4998,129,2024-04-06 00:00:00,Room 1545,11th Floor,3432.89,3.16
9541,4647,444,2024-04-06 00:00:00,Apt 406,Apt 494,4919.34,4.59
9632,1998,375,2024-04-06 00:00:00,PO Box 3553,Room 143,1530.52,4.15
1651,9101,216,2024-04-06 00:00:00,Apt 32,Apt 1423,1915.75,2.87
3592,6627,504,2024-04-06 00:00:00,PO Box 19447,8th Floor,1240.79,4.84
7384,4738,414,2024-04-06 00:00:00,Suite 95,Room 1087,1338.1,3.44
5593,5813,661,2024-04-06 00:00:00,Room 507,Room 1076,15.18,4.92
1383,7007,637,2024-04-06 00:00:00,PO Box 74290,3rd Floor,1556.57,2.08
7037,8144,316,2024-04-06 00:00:00,Suite 75,Suite 88,4177.77,1.99
9052,5601,495,2024-04-06 00:00:00,Apt 1724,Suite 38,637.38,4.67
7050,4749,863,2024-04-06 00:00:00,Suite 84,PO Box 4947,1682.65,2.49
7068,2523,565,2024-04-06 00:00:00,Suite 65,8th Floor,22.32,1.7
2004,7411,212,2024-04-06 00:00:00,5th Floor,Room 54,1010.38,0.5
2587,3934,398,2024-04-06 00:00:00,Room 168,Room 970,4512.25,4.16
7754,1310,134,2024-04-06 00:00:00,Suite 96,PO Box 61441,4921.76,3.78
2229,2005,824,2024-04-06 00:00:00,Room 254,Apt 530,3656.42,3.9
4012,9685,812,2024-04-06 00:00:00,PO Box 67509,PO Box 39442,4379.27,2.08
3175,7021,616,2024-04-06 00:00:00,10th Floor,Suite 23,2279.67,4.16
9427,4796,193,2024-04-06 00:00:00,Suite 93,Room 974,3578.31,1.34
5750,5708,953,2024-04-06 00:00:00,Suite 53,Apt 552,3474.71,0.55
1829,3760,677,2024-04-06 00:00:00,PO Box 6376,Apt 620,1871.78,0.15
8698,1867,327,2024-04-06 00:00:00,PO Box 68548,Suite 18,2520.45,0.73
7276,2681,832,2024-04-06 00:00:00,Room 1476,Apt 1738,1652.65,1.86
1761,7979,450,2024-04-06 00:00:00,PO Box 96272,Room 1780,3072.99,1.53
8558,5865,518,2024-04-06 00:00:00,Apt 1010,3rd Floor,3213.58,0.73
2629,9736,320,2024-04-06 00:00:00,PO Box 11900,Suite 16,1710.49,1.67
1706,8011,567,2024-04-06 00:00:00,Room 46,Suite 22,2824.51,2.39
8665,7092,190,2024-04-06 00:00:00,Room 693,PO Box 89743,3529.55,4.27
3430,1878,278,2024-04-06 00:00:00,4th Floor,PO Box 76641,3955.38,4.99
2681,5295,138,2024-04-06 00:00:00,Suite 26,Suite 5,2537.22,2.21
3211,5612,395,2024-04-06 00:00:00,4th Floor,14th Floor,678.36,3.92
3128,1608,933,2024-04-06 00:00:00,Room 1862,PO Box 82916,2469.24,4.61
2300,5099,364,2024-04-06 00:00:00,Apt 1235,Apt 1566,1545.23,1.12
5503,1713,493,2024-04-06 00:00:00,Room 437,Suite 97,1880.91,0.28
8884,7728,489,2024-04-06 00:00:00,Suite 67,PO Box 13335,3234.43,3.12
1314,9633,271,2024-04-06 00:00:00,PO Box 51368,18th Floor,2913.43,3.97
2302,3205,930,2024-04-06 00:00:00,PO Box 72746,Suite 94,2873.58,3.49
8483,2049,969,2024-04-06 00:00:00,Suite 74,Apt 1654,1929.79,0.29
2689,3721,575,2024-04-06 00:00:00,Suite 3,Room 1364,447.67,3.51
8034,5570,620,2024-04-06 00:00:00,Apt 1479,Room 683,1611.7,0.15
3463,4221,316,2024-04-06 00:00:00,PO Box 57781,Suite 24,1627.72,4.31
9457,4453,418,2024-04-06 00:00:00,Room 924,Apt 1342,2382.22,3.73
5686,7239,948,2024-04-06 00:00:00,PO Box 36392,Apt 807,1268.02,3.55
6495,9304,835,2024-04-06 00:00:00,20th Floor,PO Box 29505,2751.14,3.85
3529,2172,165,2024-04-06 00:00:00,Apt 1488,Suite 74,20.84,1.22
6024,4017,959,2024-04-06 00:00:00,Apt 1743,Apt 1061,74.93,0.18
3126,3278,224,2024-04-06 00:00:00,Suite 78,19th Floor,4246.21,3.9
5163,6350,401,2024-04-06 00:00:00,PO Box 24985,15th Floor,2263.14,0.35
6238,1277,242,2024-04-06 00:00:00,13th Floor,Apt 933,3518.62,1.64
6992,4316,731,2024-04-06 00:00:00,Suite 75,15th Floor,3817.31,4.29
7156,8885,111,2024-04-06 00:00:00,PO Box 97780,Apt 1577,4527.27,0.75
9734,9506,545,2024-04-06 00:00:00,Apt 1495,PO Box 68471,1544.31,4.39
3228,3920,306,2024-04-06 00:00:00,14th Floor,Apt 340,4038.43,1.83
6044,9309,752,2024-04-06 00:00:00,Room 1071,PO Box 50026,2756.2,1.47
2059,8743,136,2024-04-06 00:00:00,Suite 63,Apt 1370,2384.19,1.44
9149,3001,964,2024-04-06 00:00:00,Apt 620,Room 1277,2568.82,4.0
9798,5175,828,2024-04-06 00:00:00,Suite 88,Suite 91,1687.41,2.42
6520,4457,388,2024-04-06 00:00:00,11th Floor,Apt 1740,1760.6,3.82
7841,9908,772,2024-04-06 00:00:00,19th Floor,Room 386,1275.31,1.8
8738,8910,669,2024-04-06 00:00:00,Room 228,Suite 7,3568.1,1.67
5647,5157,742,2024-04-06 00:00:00,Room 1333,PO Box 75321,2336.13,1.33
4115,4554,478,2024-04-06 00:00:00,Suite 81,PO Box 70536,3310.59,4.71
2873,6306,785,2024-04-06 00:00:00,Suite 95,10th Floor,4373.07,3.98
4223,7004,639,2024-04-06 00:00:00,2nd Floor,Apt 1206,617.35,2.11
3395,9679,651,2024-04-06 00:00:00,Apt 208,Room 770,2785.43,3.24
6619,6783,745,2024-04-06 00:00:00,PO Box 90263,PO Box 79833,1223.83,0.58
9059,4686,963,2024-04-06 00:00:00,11th Floor,PO Box 16670,2992.91,4.22
8511,2780,588,2024-04-06 00:00:00,9th Floor,Room 1686,273.37,0.21
2607,9750,146,2024-04-06 00:00:00,Room 1930,Suite 96,693.49,2.16
4021,4008,307,2024-04-06 00:00:00,Room 1131,Apt 314,4640.37,4.12
5761,9407,323,2024-04-06 00:00:00,Suite 49,Suite 79,152.08,2.77
8886,6178,363,2024-04-06 00:00:00,Suite 15,Suite 10,4677.07,2.73
8282,3853,459,2024-04-06 00:00:00,PO Box 53535,3rd Floor,2933.82,2.98
1576,8212,665,2024-04-06 00:00:00,7th Floor,Apt 1649,84.22,2.43
5481,5157,346,2024-04-06 00:00:00,Room 1263,20th Floor,1400.44,3.72
4921,6358,944,2024-04-06 00:00:00,Apt 479,20th Floor,1888.21,4.32
1724,1614,632,2024-04-06 00:00:00,Apt 411,Apt 1551,1854.07,2.84
8737,8940,762,2024-04-06 00:00:00,3rd Floor,Room 902,4518.52,4.11
7331,1305,672,2024-04-06 00:00:00,Suite 44,Room 974,1575.24,0.32
8981,7902,334,2024-04-06 00:00:00,PO Box 36627,Suite 25,4458.74,0.83
1898,7409,946,2024-04-06 00:00:00,Apt 1210,Apt 844,726.95,1.32
9412,1218,878,2024-04-06 00:00:00,Suite 53,1st Floor,3104.67,1.82
1334,5595,730,2024-04-06 00:00:00,Suite 21,PO Box 11087,4205.16,1.99
1333,6628,669,2024-04-06 00:00:00,Room 1011,6th Floor,2795.43,3.35
3740,8707,604,2024-04-06 00:00:00,PO Box 54175,Suite 97,135.92,0.63
2293,5738,337,2024-04-06 00:00:00,Suite 88,PO Box 79460,563.05,3.93
5177,8202,189,2024-04-06 00:00:00,PO Box 91195,Room 820,4193.82,0.13
6189,3804,245,2024-04-06 00:00:00,Apt 1474,2nd Floor,1398.59,4.19
3699,8011,691,2024-04-06 00:00:00,PO Box 43082,Apt 1583,3681.21,4.43
1557,6716,841,2024-04-06 00:00:00,Apt 774,Room 1140,201.16,1.65
5936,7176,901,2024-04-06 00:00:00,Apt 1289,PO Box 77031,484.95,2.56
1677,7958,513,2024-04-06 00:00:00,Room 9,Apt 962,3543.61,2.72
6343,3208,463,2024-04-06 00:00:00,Suite 43,PO Box 59641,3259.79,4.56
8188,7694,511,2024-04-06 00:00:00,PO Box 94722,17th Floor,4134.03,2.16
4053,3497,115,2024-04-06 00:00:00,Apt 10,16th Floor,893.03,1.09
1693,1417,148,2024-04-06 00:00:00,Room 1605,Room 1697,3797.67,4.1
3008,6449,788,2024-04-06 00:00:00,Apt 302,5th Floor,4211.66,3.39
4434,6324,749,2024-04-06 00:00:00,Room 737,Suite 79,2536.64,2.78
4528,8691,327,2024-04-06 00:00:00,Suite 72,Suite 1,1907.71,3.05
3125,4673,514,2024-04-06 00:00:00,15th Floor,7th Floor,4268.26,3.44
4285,1584,925,2024-04-06 00:00:00,PO Box 24737,Room 1472,2166.01,1.36
6841,2403,629,2024-04-06 00:00:00,6th Floor,PO Box 69952,2080.29,2.75
5157,2204,327,2024-04-06 00:00:00,Apt 1447,17th Floor,1723.44,2.79
5065,7665,799,2024-04-06 00:00:00,14th Floor,Room 922,2582.01,4.45
1708,1371,210,2024-04-06 00:00:00,Suite 97,Apt 966,1000.13,1.4
3432,3332,767,2024-04-06 00:00:00,Suite 3,11th Floor,3768.49,4.83
2209,2841,725,2024-04-06 00:00:00,Apt 363,Suite 27,4680.64,1.72
3656,6711,750,2024-04-06 00:00:00,PO Box 55060,17th Floor,1149.94,1.76
8030,1231,935,2024-04-06 00:00:00,Apt 618,PO Box 60479,321.97,1.02
3436,3135,175,2024-04-06 00:00:00,PO Box 11114,Apt 1817,3081.78,3.15
1451,6885,878,2024-04-06 00:00:00,Room 1138,Room 1731,2002.51,1.4
9568,2465,984,2024-04-06 00:00:00,Apt 773,Suite 85,339.77,1.75
5988,4399,653,2024-04-06 00:00:00,PO Box 49533,Suite 56,4924.34,1.65
3428,3360,122,2024-04-06 00:00:00,Apt 1002,10th Floor,3277.62,4.98
5569,4447,811,2024-04-06 00:00:00,Suite 61,2nd Floor,2982.03,2.03
7402,9603,870,2024-04-06 00:00:00,Apt 1015,Suite 53,1636.14,2.21
7701,3726,822,2024-04-06 00:00:00,15th Floor,PO Box 88512,2553.74,3.47
9222,3938,499,2024-04-06 00:00:00,Apt 760,Suite 10,3138.53,3.38
6203,1095,130,2024-04-06 00:00:00,20th Floor,Suite 53,585.4,1.72
3982,9665,676,2024-04-06 00:00:00,Room 600,Suite 40,3326.98,3.57
2408,9423,569,2024-04-06 00:00:00,Suite 40,Suite 95,4142.96,2.83
1648,4290,542,2024-04-06 00:00:00,11th Floor,Room 782,3170.77,1.34
7299,6719,392,2024-04-06 00:00:00,Suite 19,6th Floor,4489.26,1.29
9648,4823,659,2024-04-06 00:00:00,Apt 1765,6th Floor,2529.88,2.3
9431,4133,170,2024-04-06 00:00:00,Suite 69,Room 1992,4794.21,2.16
6376,9833,967,2024-04-06 00:00:00,Apt 1138,6th Floor,789.98,1.64
9905,9564,657,2024-04-06 00:00:00,14th Floor,7th Floor,604.19,0.02
7052,1721,190,2024-04-06 00:00:00,Apt 1367,8th Floor,327.78,1.87
1293,6787,296,2024-04-06 00:00:00,Room 1190,PO Box 42380,3087.76,3.76
8951,6585,185,2024-04-06 00:00:00,Suite 84,Room 1238,4474.52,2.36
8937,6369,575,2024-04-06 00:00:00,14th Floor,Room 898,676.83,4.74
4625,8400,196,2024-04-06 00:00:00,5th Floor,PO Box 75482,4350.39,4.82
2093,9399,710,2024-04-06 00:00:00,14th Floor,Room 407,3199.46,2.7
8547,2162,147,2024-04-06 00:00:00,9th Floor,3rd Floor,710.88,1.84
7015,1660,167,2024-04-06 00:00:00,19th Floor,PO Box 133,4309.23,2.92
6241,2730,336,2024-04-06 00:00:00,7th Floor,Suite 36,425.63,4.79
6332,3604,470,2024-04-06 00:00:00,Apt 941,Suite 43,3796.14,1.77
6302,7959,353,2024-04-06 00:00:00,Room 984,6th Floor,4567.56,1.37
5599,9675,309,2024-04-06 00:00:00,PO Box 3612,PO Box 78582,3818.61,1.65
2955,1904,345,2024-04-06 00:00:00,PO Box 21536,Suite 19,2857.28,3.21
5907,1703,187,2024-04-06 00:00:00,Apt 1485,Suite 10,2196.26,3.2
9764,7883,465,2024-04-06 00:00:00,Suite 27,Apt 1247,1486.75,4.02
5937,4650,566,2024-04-06 00:00:00,PO Box 38875,Suite 55,2536.42,2.45
1402,7122,479,2024-04-06 00:00:00,Apt 1020,Room 184,165.83,2.1
4550,9513,286,2024-04-06 00:00:00,Apt 848,Room 70,3776.85,3.55
4368,6752,273,2024-04-06 00:00:00,Suite 78,Apt 1106,4380.87,3.41
5467,1742,917,2024-04-06 00:00:00,Room 430,18th Floor,1236.49,2.14
4006,7835,831,2024-04-06 00:00:00,Apt 215,PO Box 64850,172.14,3.33
3585,7964,908,2024-04-06 00:00:00,Apt 1444,Suite 79,410.12,1.47
5268,4744,657,2024-04-06 00:00:00,13th Floor,Apt 832,4973.71,4.1
6596,2326,732,2024-04-06 00:00:00,10th Floor,PO Box 23758,1103.8,2.06
7743,1134,970,2024-04-06 00:00:00,PO Box 48323,PO Box 85075,3396.24,2.85
3989,5589,236,2024-04-06 00:00:00,Apt 1263,PO Box 76206,426.66,4.26
3266,6495,907,2024-04-06 00:00:00,Apt 1787,PO Box 64797,4270.24,2.08
1047,3527,802,2024-04-06 00:00:00,Apt 1987,Suite 76,1012.77,4.26
4501,8626,754,2024-04-06 00:00:00,Suite 44,19th Floor,4275.03,2.04
5479,1228,778,2024-04-06 00:00:00,13th Floor,PO Box 43872,4088.47,4.07
6292,8107,920,2024-04-06 00:00:00,Apt 1859,PO Box 30099,2903.84,2.28
9162,8972,950,2024-04-06 00:00:00,PO Box 64673,13th Floor,482.16,0.84
3213,4303,950,2024-04-06 00:00:00,Suite 88,PO Box 61212,4935.29,1.11
8321,6530,328,2024-04-06 00:00:00,Suite 41,16th Floor,1746.05,2.41
9486,3199,418,2024-04-06 00:00:00,PO Box 10441,3rd Floor,2261.71,3.47
3000,8820,385,2024-04-06 00:00:00,Suite 47,PO Box 4566,1060.95,1.9
6969,8450,248,2024-04-06 00:00:00,Suite 30,4th Floor,2468.09,1.55
9510,2006,712,2024-04-06 00:00:00,Room 1671,6th Floor,4551.07,3.22
7710,3497,417,2024-04-06 00:00:00,PO Box 3144,Room 1625,4999.79,0.46
4854,6393,336,2024-04-06 00:00:00,Suite 65,Apt 687,2315.41,1.55
5031,5986,794,2024-04-06 00:00:00,Suite 97,20th Floor,1561.13,2.37
7056,8430,918,2024-04-06 00:00:00,Room 255,PO Box 48536,3100.84,3.2
6986,3095,124,2024-04-06 00:00:00,Apt 518,Apt 1628,3843.22,2.44
5284,7966,940,2024-04-06 00:00:00,Suite 63,PO Box 82196,2096.37,3.57
6679,9037,849,2024-04-06 00:00:00,Suite 99,Suite 66,2430.72,2.54
9775,8943,909,2024-04-06 00:00:00,Apt 1824,Room 988,4935.06,4.05
1576,4394,115,2024-04-06 00:00:00,20th Floor,5th Floor,4890.68,4.59
3298,7158,161,2024-04-06 00:00:00,Apt 547,Room 1327,4821.59,0.17
1114,8220,735,2024-04-06 00:00:00,PO Box 38496,6th Floor,3108.93,0.56
9855,3175,622,2024-04-06 00:00:00,Suite 31,12th Floor,4086.3,1.3
6638,1204,134,2024-04-06 00:00:00,Room 283,Suite 17,2828.15,0.79
2096,8581,848,2024-04-06 00:00:00,Suite 74,15th Floor,1730.53,2.54
2088,7106,660,2024-04-06 00:00:00,Suite 80,Suite 34,2134.71,3.5
1963,8624,306,2024-04-06 00:00:00,Room 1544,Apt 1481,34.21,1.22
4498,4648,379,2024-04-06 00:00:00,Suite 92,Apt 950,4652.37,1.22
9259,8388,703,2024-04-06 00:00:00,PO Box 78881,16th Floor,753.4,1.68
2943,2912,699,2024-04-06 00:00:00,PO Box 4269,Apt 961,4043.94,2.07
1214,4524,523,2024-04-06 00:00:00,Suite 58,Room 1871,2858.2,0.56
2157,2850,778,2024-04-06 00:00:00,7th Floor,PO Box 52576,3589.48,4.28
7626,9637,252,2024-04-06 00:00:00,Suite 64,10th Floor,4437.65,1.14
3746,8285,755,2024-04-06 00:00:00,Apt 1549,Suite 80,732.68,2.1
8529,7337,446,2024-04-06 00:00:00,Room 1021,Apt 872,4684.55,3.63
6670,9835,316,2024-04-06 00:00:00,PO Box 26219,Room 1222,1361.96,3.26
7730,7461,574,2024-04-06 00:00:00,Room 1807,16th Floor,3270.34,4.5
8708,2492,288,2024-04-06 00:00:00,Room 858,6th Floor,3161.9,1.08
2596,6820,865,2024-04-06 00:00:00,Room 136,Room 754,991.0,0.19
8435,6091,312,2024-04-06 00:00:00,Room 1142,Suite 27,4264.12,2.76
2944,4918,282,2024-04-06 00:00:00,12th Floor,7th Floor,1340.13,2.8
7078,1336,576,2024-04-06 00:00:00,PO Box 65971,Room 1137,4639.29,2.87
8973,4520,823,2024-04-06 00:00:00,3rd Floor,7th Floor,4087.58,1.57
9836,5655,228,2024-04-06 00:00:00,18th Floor,Suite 46,4667.04,3.34
9507,8662,757,2024-04-06 00:00:00,Apt 1331,Room 1250,3605.65,4.61
2939,2236,403,2024-04-06 00:00:00,Suite 54,4th Floor,3536.8,4.8
9494,6219,469,2024-04-06 00:00:00,Suite 24,Room 827,500.36,2.67
3091,1709,189,2024-04-06 00:00:00,Suite 68,Suite 67,767.0,3.31
3821,5654,533,2024-04-06 00:00:00,PO Box 10608,Suite 73,86.06,1.28
9779,3470,238,2024-04-06 00:00:00,Apt 448,Room 1833,3970.5,4.64
5972,8798,973,2024-04-06 00:00:00,Room 1376,Room 1419,4058.89,4.41
5974,9914,359,2024-04-06 00:00:00,PO Box 37878,5th Floor,1756.2,3.04
1682,2731,531,2024-04-06 00:00:00,PO Box 33344,10th Floor,465.32,0.16
8882,2855,482,2024-04-06 00:00:00,Suite 5,Suite 17,2757.16,3.05
3609,4150,130,2024-04-06 00:00:00,Apt 1260,7th Floor,2074.81,1.44
2305,1478,778,2024-04-06 00:00:00,20th Floor,Suite 73,4458.27,1.61
2989,2878,753,2024-04-06 00:00:00,Suite 47,Room 1063,2992.1,4.41
5548,1779,494,2024-04-06 00:00:00,Apt 1948,Suite 22,3491.9,2.26
9743,9883,155,2024-04-06 00:00:00,PO Box 75066,PO Box 62159,1680.19,0.11
2555,2162,531,2024-04-06 00:00:00,Suite 17,13th Floor,114.01,3.14
5538,9205,222,2024-04-06 00:00:00,Suite 59,20th Floor,3301.03,2.39
1439,7565,333,2024-04-06 00:00:00,Room 807,Apt 578,801.77,3.16
2507,9927,901,2024-04-06 00:00:00,PO Box 34598,Suite 56,3165.76,3.8
4823,6125,158,2024-04-06 00:00:00,Apt 1558,Apt 112,2911.03,0.27
4596,1965,359,2024-04-06 00:00:00,19th Floor,Room 524,3161.96,4.98
5250,2055,919,2024-04-06 00:00:00,5th Floor,Suite 51,4706.07,0.34
