order_id,customer_id,restaurant_id,order_time,customer_location,restaurant_location,order_value,rating
3252,3637,597,2024-04-06 00:00:00,Suite 91,11th Floor,3400.27,1.53
9634,2277,184,2024-04-06 00:00:00,Apt 1628,Room 618,786.38,3.79
5240,6550,655,2024-04-06 00:00:00,Suite 9,Suite 56,4582.86,2.0
9232,3176,307,2024-04-06 00:00:00,11th Floor,Room 1060,3139.26,0.93
1158,9196,238,2024-04-06 00:00:00,Apt 1865,Suite 34,3642.49,3.58
4666,2507,204,2024-04-06 00:00:00,2nd Floor,Suite 37,755.85,1.95
5195,2838,455,2024-04-06 00:00:00,PO Box 56805,Room 786,226.74,3.19
1785,2561,949,2024-04-06 00:00:00,PO Box 36843,Suite 46,3416.87,1.05
3360,6769,368,2024-04-06 00:00:00,Suite 62,Apt 466,3537.94,0.89
2464,6834,265,2024-04-06 00:00:00,5th Floor,Suite 43,4077.14,3.27
7229,1233,657,2024-04-06 00:00:00,Suite 96,7th Floor,2227.96,1.75
9741,1356,948,2024-04-06 00:00:00,PO Box 46662,Apt 1016,597.9,1.15
3536,9964,556,2024-04-06 00:00:00,Room 1603,Room 1447,4447.74,1.24
8129,9874,192,2024-04-06 00:00:00,Room 118,8th Floor,1717.71,0.74
6233,9030,624,2024-04-06 00:00:00,Room 1334,Suite 78,1307.05,0.95
3259,3599,536,2024-04-06 00:00:00,Apt 1134,8th Floor,4414.43,2.68
6396,8733,243,2024-04-06 00:00:00,PO Box 16362,PO Box 34224,1369.72,1.4
8630,6737,761,2024-04-06 00:00:00,PO Box 40985,Apt 984,4760.64,1.74
1076,1404,192,2024-04-06 00:00:00,Apt 1832,PO Box 32540,1252.53,2.5
7486,8848,114,2024-04-06 00:00:00,PO Box 49986,Apt 1898,1341.49,2.9
4830,8262,282,2024-04-06 00:00:00,Suite 16,Suite 82,728.93,2.22
4457,9771,259,2024-04-06 00:00:00,Room 982,Room 1912,4590.28,3.21
6779,9828,916,2024-04-06 00:00:00,14th Floor,PO Box 91918,2710.45,3.91
7904,1761,643,2024-04-06 00:00:00,PO Box 96948,Suite 47,3200.5,1.6
3558,5179,646,2024-04-06 00:00:00,Room 1430,Apt 471,4943.93,0.16
7220,1425,795,2024-04-06 00:00:00,PO Box 32389,Apt 161,218.2,1.27
6758,9960,829,2024-04-06 00:00:00,Room 400,Apt 1001,1141.98,1.26
3618,7702,586,2024-04-06 00:00:00,11th Floor,PO Box 1350,498.98,1.8
6197,4359,526,2024-04-06 00:00:00,Suite 76,Room 1471,3816.89,3.31
1757,6500,941,2024-04-06 00:00:00,Apt 658,Suite 85,642.89,2.56
5146,1029,276,2024-04-06 00:00:00,PO Box 58893,19th Floor,4175.1,2.62
7510,8320,325,2024-04-06 00:00:00,Suite 51,PO Box 36410,53.58,2.0
5667,9535,922,2024-04-06 00:00:00,Suite 58,PO Box 53167,647.34,0.65
6405,2843,363,2024-04-06 00:00:00,12th Floor,PO Box 5637,4781.89,3.8
4549,6308,185,2024-04-06 00:00:00,8th Floor,6th Floor,1618.37,2.0
3176,1449,634,2024-04-06 00:00:00,Room 451,Suite 29,888.13,1.17
8103,6109,160,2024-04-06 00:00:00,Suite 99,Suite 66,230.49,4.66
6842,4080,264,2024-04-06 00:00:00,Apt 1141,20th Floor,3665.93,2.81
3731,4431,445,2024-04-06 00:00:00,Suite 27,Apt 985,4011.22,0.15
8290,8323,539,2024-04-06 00:00:00,Room 923,Room 1498,53.37,4.9
8425,7496,136,2024-04-06 00:00:00,2nd Floor,Suite 45,847.98,1.93
7024,6428,545,2024-04-06 00:00:00,PO Box 24284,Apt 1442,172.01,4.75
7087,7151,110,2024-04-06 00:00:00,12th Floor,PO Box 30163,101.49,1.01
6019,9102,630,2024-04-06 00:00:00,PO Box 91219,20th Floor,3340.1,2.21
1767,3752,613,2024-04-06 00:00:00,Room 1551,14th Floor,2315.67,4.03
4292,4084,413,2024-04-06 00:00:00,PO Box 53681,12th Floor,1412.69,0.3
2015,1862,438,2024-04-06 00:00:00,15th Floor,Room 1950,3647.36,0.85
8770,8586,787,2024-04-06 00:00:00,PO Box 75335,Apt 647,4228.77,4.48
9174,9728,918,2024-04-06 00:00:00,Apt 1673,Room 774,2428.5,1.02
7277,8285,664,2024-04-06 00:00:00,Apt 367,Apt 549,1153.82,0.82
2203,8158,728,2024-04-06 00:00:00,PO Box 24584,Suite 18,2133.35,4.05
2691,8713,689,2024-04-06 00:00:00,20th Floor,Apt 1206,4498.28,0.86
2445,8972,902,2024-04-06 00:00:00,4th Floor,Room 854,4306.88,0.25
2332,2490,292,2024-04-06 00:00:00,PO Box 58390,Apt 676,4551.12,0.6
3388,9907,529,2024-04-06 00:00:00,Suite 60,10th Floor,1556.94,0.94
9826,5705,113,2024-04-06 00:00:00,Suite 13,Room 1822,4769.46,1.53
5816,4898,574,2024-04-06 00:00:00,Room 182,PO Box 48972,1017.52,0.84
9817,2068,582,2024-04-06 00:00:00,PO Box 33040,PO Box 49702,1963.79,2.36
3739,8383,223,2024-04-06 00:00:00,Room 895,9th Floor,2336.3,4.55
7623,9953,630,2024-04-06 00:00:00,Room 812,Room 374,54.22,2.38
2003,9966,571,2024-04-06 00:00:00,PO Box 95750,19th Floor,538.15,1.32
5468,9048,913,2024-04-06 00:00:00,PO Box 45288,Suite 2,4424.47,1.25
3897,2162,165,2024-04-06 00:00:00,Suite 2,1st Floor,4362.16,4.55
1958,1228,149,2024-04-06 00:00:00,12th Floor,Suite 3,1082.99,3.17
9518,7090,600,2024-04-06 00:00:00,PO Box 60471,5th Floor,3298.65,1.38
4861,4130,532,2024-04-06 00:00:00,Apt 1356,Apt 483,1942.5,2.72
2402,6123,810,2024-04-06 00:00:00,Apt 920,Apt 842,3902.17,3.22
6365,1650,163,2024-04-06 00:00:00,1st Floor,Room 617,3703.93,0.31
8415,5351,128,2024-04-06 00:00:00,8th Floor,Apt 745,1487.45,3.05
3659,2556,995,2024-04-06 00:00:00,Apt 282,PO Box 16295,3726.79,1.48
3617,6124,698,2024-04-06 00:00:00,PO Box 65055,Suite 92,1401.65,4.48
4969,1205,830,2024-04-06 00:00:00,Room 857,PO Box 24937,4747.72,0.05
6987,3421,125,2024-04-06 00:00:00,PO Box 1831,9th Floor,4421.68,3.98
7157,9468,638,2024-04-06 00:00:00,PO Box 81594,Apt 830,4322.38,4.89
9427,4348,644,2024-04-06 00:00:00,1st Floor,PO Box 41043,3730.69,1.27
1676,6417,430,2024-04-06 00:00:00,Apt 1091,Suite 27,3268.95,0.79
6440,2712,339,2024-04-06 00:00:00,6th Floor,20th Floor,3699.32,2.7
5014,3696,300,2024-04-06 00:00:00,Apt 675,PO Box 61101,1569.74,1.25
7792,6267,963,2024-04-06 00:00:00,PO Box 16406,Room 1847,2065.17,2.93
9237,6625,255,2024-04-06 00:00:00,PO Box 37712,18th Floor,2846.01,3.98
3165,3692,731,2024-04-06 00:00:00,Apt 653,Suite 56,4720.06,0.97
1784,7535,838,2024-04-06 00:00:00,Suite 45,Suite 98,3541.54,1.46
2754,5988,984,2024-04-06 00:00:00,18th Floor,Room 17,3397.28,1.48
5248,6248,901,2024-04-06 00:00:00,Room 1658,Suite 65,2039.09,1.86
9346,9469,753,2024-04-06 00:00:00,PO Box 87561,Room 1726,895.83,3.66
2641,3000,797,2024-04-06 00:00:00,PO Box 5372,17th Floor,3413.43,1.44
4325,6090,548,2024-04-06 00:00:00,Room 1729,PO Box 22835,872.71,0.49
3454,6706,854,2024-04-06 00:00:00,Room 713,Apt 302,493.9,2.04
3999,6421,189,2024-04-06 00:00:00,PO Box 15828,6th Floor,3316.21,2.88
6438,1708,162,2024-04-06 00:00:00,Suite 56,6th Floor,512.2,3.63
6684,5875,396,2024-04-06 00:00:00,Apt 840,Apt 1722,4338.23,1.51
2967,5746,556,2024-04-06 00:00:00,PO Box 35489,Room 887,3117.52,4.83
4177,3170,778,2024-04-06 00:00:00,Suite 77,Suite 58,582.85,0.4
9759,4214,246,2024-04-06 00:00:00,Suite 3,18th Floor,3237.1,0.02
6115,2827,288,2024-04-06 00:00:00,PO Box 85857,Suite 50,1914.56,1.3
4158,6505,262,2024-04-06 00:00:00,Room 777,Suite 19,2715.66,3.96
3349,8645,799,2024-04-06 00:00:00,Apt 1483,Apt 1121,3409.62,0.74
7649,9345,710,2024-04-06 00:00:00,PO Box 23776,Apt 1362,2350.54,3.95
2837,1106,505,2024-04-06 00:00:00,1st Floor,PO Box 42226,4549.79,2.33
2825,4474,383,2024-04-06 00:00:00,PO Box 12173,Room 1002,522.06,4.71
8114,9691,886,2024-04-06 00:00:00,Room 1265,Suite 41,4485.55,1.75
1232,7866,123,2024-04-06 00:00:00,PO Box 75010,PO Box 21183,3885.26,1.66
6281,1206,425,2024-04-06 00:00:00,Room 1634,Room 1341,1584.6,4.96
7782,8274,575,2024-04-06 00:00:00,PO Box 73227,19th Floor,1655.99,1.29
5232,5750,690,2024-04-06 00:00:00,Suite 66,Apt 1947,685.29,1.24
4063,5358,166,2024-04-06 00:00:00,11th Floor,Apt 1133,2571.7,2.46
2030,6556,147,2024-04-06 00:00:00,9th Floor,PO Box 1299,4876.57,3.46
6702,1523,337,2024-04-06 00:00:00,Room 1677,PO Box 84932,3157.91,2.91
2374,1438,809,2024-04-06 00:00:00,PO Box 45964,PO Box 8355,1847.59,2.93
2850,2256,273,2024-04-06 00:00:00,Apt 559,Apt 484,308.27,3.08
6809,5671,665,2024-04-06 00:00:00,10th Floor,Suite 83,4101.47,1.37
2245,4102,766,2024-04-06 00:00:00,15th Floor,Suite 6,1381.83,2.37
8138,6462,840,2024-04-06 00:00:00,Apt 1137,4th Floor,3175.11,1.74
1301,3223,680,2024-04-06 00:00:00,Apt 290,PO Box 35278,278.39,3.07
6858,7695,418,2024-04-06 00:00:00,3rd Floor,Room 650,86.45,0.02
5478,2276,562,2024-04-06 00:00:00,Suite 94,Apt 1829,4162.75,0.4
9290,1362,524,2024-04-06 00:00:00,Room 210,10th Floor,2051.18,2.13
2080,4218,801,2024-04-06 00:00:00,Apt 1791,9th Floor,4857.43,0.62
8188,3503,696,2024-04-06 00:00:00,PO Box 28198,Room 1347,3189.62,0.01
7284,3270,411,2024-04-06 00:00:00,Room 903,Suite 58,1668.34,2.29
5599,9216,509,2024-04-06 00:00:00,Room 754,Room 1761,1681.27,3.93
5425,7357,768,2024-04-06 00:00:00,Suite 55,Room 1103,457.86,0.35
2140,3222,608,2024-04-06 00:00:00,Apt 1188,Apt 1480,2638.5,4.99
8674,4903,138,2024-04-06 00:00:00,PO Box 39933,PO Box 8691,2061.99,1.66
9185,9881,561,2024-04-06 00:00:00,Apt 667,Room 1488,2016.15,2.37
3458,1934,890,2024-04-06 00:00:00,Apt 829,Suite 90,117.58,3.17
9457,6040,411,2024-04-06 00:00:00,Apt 1835,Room 1235,676.11,1.83
8950,5270,154,2024-04-06 00:00:00,15th Floor,Suite 22,3699.92,2.76
4931,1788,997,2024-04-06 00:00:00,Suite 100,PO Box 76816,2399.23,4.53
6630,7823,457,2024-04-06 00:00:00,Apt 593,Apt 1583,4417.83,3.46
9283,2352,811,2024-04-06 00:00:00,Room 1791,Room 1621,2161.31,1.5
9021,6944,560,2024-04-06 00:00:00,Room 1357,Suite 17,3322.85,0.63
1717,3036,761,2024-04-06 00:00:00,PO Box 47177,Room 1071,3984.87,3.63
8447,4414,763,2024-04-06 00:00:00,Room 1238,Room 193,2392.62,0.42
7763,2743,354,2024-04-06 00:00:00,18th Floor,17th Floor,1231.05,4.55
2689,2233,914,2024-04-06 00:00:00,PO Box 18283,Room 1640,3575.03,0.53
8562,5681,953,2024-04-06 00:00:00,Suite 43,Suite 75,4123.85,3.3
6766,2932,702,2024-04-06 00:00:00,Room 438,Suite 72,2957.58,0.59
1422,2847,545,2024-04-06 00:00:00,Apt 665,Room 1042,4496.98,3.5
8042,6348,569,2024-04-06 00:00:00,Apt 484,17th Floor,3834.16,1.69
2080,2120,173,2024-04-06 00:00:00,Suite 12,16th Floor,857.24,3.84
4539,9858,503,2024-04-06 00:00:00,PO Box 27814,Room 1743,3136.16,0.69
4758,1241,301,2024-04-06 00:00:00,18th Floor,Room 981,2211.48,2.78
5059,6454,148,2024-04-06 00:00:00,Suite 2,Apt 1585,1907.07,1.44
4853,9138,602,2024-04-06 00:00:00,PO Box 6841,Room 1007,2557.01,1.82
4649,7723,581,2024-04-06 00:00:00,18th Floor,Apt 622,943.5,2.4
4740,5736,473,2024-04-06 00:00:00,Room 2,Suite 12,2829.53,4.83
9569,5283,269,2024-04-06 00:00:00,9th Floor,Apt 1221,2125.9,1.89
3407,7050,468,2024-04-06 00:00:00,14th Floor,Apt 265,1385.19,1.04
4219,4887,566,2024-04-06 00:00:00,Suite 27,Suite 44,1871.55,4.42
8540,4079,577,2024-04-06 00:00:00,Apt 1042,12th Floor,169.26,0.36
4465,4767,695,2024-04-06 00:00:00,15th Floor,PO Box 23968,3482.77,3.82
5334,8307,184,2024-04-06 00:00:00,Apt 1989,20th Floor,2249.36,2.03
5004,5074,388,2024-04-06 00:00:00,Room 903,Apt 55,2358.5,4.71
6197,7784,873,2024-04-06 00:00:00,Room 143,PO Box 79879,992.1,0.97
2283,2954,879,2024-04-06 00:00:00,17th Floor,Apt 1914,3353.95,0.48
5779,9292,478,2024-04-06 00:00:00,Room 296,PO Box 3694,4189.3,1.04
4535,1594,402,2024-04-06 00:00:00,PO Box 64602,PO Box 80130,3303.08,1.6
8891,5887,780,2024-04-06 00:00:00,Apt 955,PO Box 32168,4282.03,3.04
2295,5394,882,2024-04-06 00:00:00,8th Floor,3rd Floor,3889.9,3.24
1958,5862,353,2024-04-06 00:00:00,PO Box 75884,Room 1809,3936.65,3.21
3338,2017,210,2024-04-06 00:00:00,Suite 49,15th Floor,1340.15,1.08
7040,9837,390,2024-04-06 00:00:00,Room 815,Apt 1162,2513.16,0.11
5069,3901,998,2024-04-06 00:00:00,13th Floor,3rd Floor,474.88,4.07
4025,7648,512,2024-04-06 00:00:00,Suite 64,Room 1675,2008.93,4.55
5415,7511,980,2024-04-06 00:00:00,3rd Floor,9th Floor,1030.21,1.81
1386,4144,530,2024-04-06 00:00:00,1st Floor,Apt 1861,4634.03,4.3
9557,9588,880,2024-04-06 00:00:00,PO Box 85446,Apt 1765,2043.6,4.37
7915,4568,404,2024-04-06 00:00:00,PO Box 28250,Apt 1703,2158.1,0.26
2474,7214,509,2024-04-06 00:00:00,Room 564,Apt 1220,2673.26,4.13
3785,5579,986,2024-04-06 00:00:00,17th Floor,Room 1109,3862.99,4.15
5926,6359,161,2024-04-06 00:00:00,PO Box 93793,PO Box 56904,2479.19,3.43
4788,8942,692,2024-04-06 00:00:00,Room 446,Apt 462,1310.44,3.69
2070,8008,334,2024-04-06 00:00:00,Suite 75,PO Box 39816,1072.6,2.83
7983,3961,748,2024-04-06 00:00:00,Room 1785,Suite 18,229.07,2.73
6697,6487,627,2024-04-06 00:00:00,Apt 658,Apt 1267,4070.23,1.67
5753,5778,629,2024-04-06 00:00:00,Room 1516,PO Box 46778,93.31,4.47
5785,6966,833,2024-04-06 00:00:00,PO Box 24977,PO Box 46036,628.36,1.6
2346,4614,695,2024-04-06 00:00:00,PO Box 11524,7th Floor,3628.32,4.95
8160,9600,757,2024-04-06 00:00:00,PO Box 48895,PO Box 61211,3922.37,4.15
9228,4616,776,2024-04-06 00:00:00,PO Box 18832,Apt 1034,4811.77,1.43
5297,9731,276,2024-04-06 00:00:00,Suite 45,Room 1246,1622.17,1.1
5395,1769,450,2024-04-06 00:00:00,Suite 88,Apt 1137,4331.8,1.66
1369,7183,786,2024-04-06 00:00:00,Room 1461,2nd Floor,3573.88,0.48
6542,6531,560,2024-04-06 00:00:00,Suite 98,Suite 75,784.73,3.68
7261,6747,628,2024-04-06 00:00:00,PO Box 84319,Suite 97,4348.94,3.68
6224,3747,734,2024-04-06 00:00:00,Suite 38,Apt 1573,1121.93,2.13
8007,7891,598,2024-04-06 00:00:00,PO Box 45874,Suite 88,3164.46,0.01
8726,7875,924,2024-04-06 00:00:00,Apt 326,Suite 86,2622.81,2.7
4363,7852,724,2024-04-06 00:00:00,8th Floor,20th Floor,1932.74,3.61
9776,3114,546,2024-04-06 00:00:00,1st Floor,Room 939,786.24,3.61
3264,7771,280,2024-04-06 00:00:00,Apt 720,PO Box 35416,3050.78,4.13
2197,7085,871,2024-04-06 00:00:00,PO Box 58672,PO Box 2205,4480.45,3.39
8870,1638,592,2024-04-06 00:00:00,Suite 39,Apt 1335,2306.9,2.56
2020,8025,506,2024-04-06 00:00:00,PO Box 30383,Room 1801,1561.35,2.72
9378,3354,953,2024-04-06 00:00:00,Apt 1042,Suite 19,2817.01,1.11
3709,7901,831,2024-04-06 00:00:00,Suite 13,Suite 37,1672.34,3.56
7030,6270,390,2024-04-06 00:00:00,Apt 1817,Suite 30,1976.74,1.53
8589,7017,455,2024-04-06 00:00:00,Room 744,Suite 86,2841.52,4.46
7512,4400,452,2024-04-06 00:00:00,9th Floor,Apt 638,4268.13,1.17
9693,8212,901,2024-04-06 00:00:00,Room 216,14th Floor,364.67,2.97
8301,2705,170,2024-04-06 00:00:00,Apt 1122,PO Box 41743,1040.67,4.17
7745,8649,607,2024-04-06 00:00:00,PO Box 50364,PO Box 9645,1966.34,1.62
6952,3363,810,2024-04-06 00:00:00,Apt 1606,Apt 333,3656.23,2.62
7626,6227,227,2024-04-06 00:00:00,Room 21,Room 73,4651.13,3.38
5198,9488,643,2024-04-06 00:00:00,Suite 59,Apt 1926,841.82,4.54
3893,1819,469,2024-04-06 00:00:00,19th Floor,Room 105,1454.62,2.21
7423,6008,125,2024-04-06 00:00:00,Apt 826,Suite 90,2397.84,4.86
2843,9166,363,2024-04-06 00:00:00,Suite 44,Apt 1864,2390.17,1.32
1428,1287,669,2024-04-06 00:00:00,PO Box 4194,Apt 1216,4378.17,3.69
7348,8163,286,2024-04-06 00:00:00,PO Box 57870,PO Box 22879,1804.79,1.97
2269,2475,981,2024-04-06 00:00:00,Suite 3,Suite 30,2820.0,4.7
2313,2854,179,2024-04-06 00:00:00,Room 1033,Suite 51,4271.27,1.17
5450,1960,450,2024-04-06 00:00:00,Room 831,Suite 59,2424.16,0.95
5781,2926,276,2024-04-06 00:00:00,Room 663,Suite 97,3420.62,3.01
4342,9704,640,2024-04-06 00:00:00,Apt 1115,PO Box 76382,3940.07,3.86
7922,6265,242,2024-04-06 00:00:00,20th Floor,Room 177,4088.18,2.18
6746,9316,398,2024-04-06 00:00:00,9th Floor,PO Box 30626,503.96,2.95
5380,2199,197,2024-04-06 00:00:00,Suite 44,Apt 1379,1219.96,1.32
9014,1879,285,2024-04-06 00:00:00,9th Floor,Room 157,603.94,3.47
6163,9773,972,2024-04-06 00:00:00,Suite 18,Suite 16,2170.47,4.46
7067,5141,453,2024-04-06 00:00:00,PO Box 88866,Apt 498,1968.25,4.78
7289,2321,710,2024-04-06 00:00:00,PO Box 15785,Apt 375,1014.81,1.62
7481,4781,794,2024-04-06 00:00:00,PO Box 51851,13th Floor,3752.57,0.12
1561,4609,534,2024-04-06 00:00:00,Apt 1115,Suite 11,1408.59,3.32
6606,8554,739,2024-04-06 00:00:00,1st Floor,Room 1689,4388.6,2.19
9851,1837,262,2024-04-06 00:00:00,Room 542,Room 240,1541.85,0.55
6241,6711,599,2024-04-06 00:00:00,Apt 1459,1st Floor,2255.7,2.26
3404,1130,805,2024-04-06 00:00:00,17th Floor,Suite 62,4228.25,2.14
3356,2275,917,2024-04-06 00:00:00,6th Floor,Room 879,350.53,1.96
3654,5862,852,2024-04-06 00:00:00,Suite 81,PO Box 62477,1996.25,4.17
4967,8248,162,2024-04-06 00:00:00,Apt 1054,12th Floor,2781.05,2.5
9216,7723,641,2024-04-06 00:00:00,Suite 70,9th Floor,57.74,3.4
3469,2206,591,2024-04-06 00:00:00,Room 1350,Room 1144,3673.29,3.4
2967,6060,248,2024-04-06 00:00:00,6th Floor,Room 1726,1795.88,0.39
2568,3851,532,2024-04-06 00:00:00,Room 952,Room 1917,3682.85,1.38
8316,4086,660,2024-04-06 00:00:00,20th Floor,Room 632,1616.69,0.17
5371,5985,664,2024-04-06 00:00:00,Suite 57,Apt 1733,2462.35,3.4
7132,2745,115,2024-04-06 00:00:00,Room 1803,Suite 17,1716.1,1.71
5853,1438,912,2024-04-06 00:00:00,Room 1713,Apt 240,2205.86,1.48
7774,4098,618,2024-04-06 00:00:00,PO Box 12483,Room 1145,4058.94,4.69
4789,6367,974,2024-04-06 00:00:00,Apt 1165,Room 1335,4855.7,1.99
8276,1389,502,2024-04-06 00:00:00,PO Box 24752,Apt 537,2363.71,0.7
1079,4116,669,2024-04-06 00:00:00,Suite 84,Apt 1521,575.62,0.63
